Id,Price
5517,182294.39356217562
927,184563.46998171974
13675,176894.57528288866
1499,229516.93228764785
15536,323321.67714701436
8602,337262.8559826294
12137,428611.98395905684
9865,250139.3420590018
16353,287267.59378778085
15908,216657.02181449105
3944,183373.57920790196
10359,199536.14056460344
15158,219445.77785883946
3259,242656.41507815468
7220,309536.98327918816
13843,216131.37430965062
16736,197997.05256968323
702,249677.10105115542
16401,89489.82601746784
12134,188765.42512844832
6918,206242.02999169493
11792,135738.72597740995
3798,135054.76079133304
10395,129481.5595542768
11099,129125.90697228209
7090,188831.0955669298
11260,193401.02997047256
9647,262458.9784042229
2903,479353.1553994249
2071,184054.6101107249
8604,187897.214929214
9346,215090.01547570797
3945,208094.52859398627
3420,149410.47691763565
10842,127670.13286026096
725,157422.2609416844
13931,196748.92907220725
16330,248194.0777301503
9066,390726.7521623444
3326,273722.5280168132
1556,275588.83775407245
6579,101123.95529706473
13877,150461.65514261584
9857,329774.4239805909
7302,245983.44125845406
5684,166124.85254894427
6513,228786.3904558292
11342,109371.77321871524
16561,230824.6729896221
6885,169116.50970046563
9308,183282.71099297114
2559,186270.3030054442
6648,177487.92421913662
15260,166898.28664468037
5113,190473.79670084716
16492,177857.36810081813
12034,275934.6585490988
7248,223925.16299478675
2171,194530.36476052174
10594,157746.58446719396
13241,189128.92059650412
7032,151719.8309703051
4884,147069.59025274715
903,250492.2473961224
162,176331.52656322418
6566,250441.31221101203
8249,148184.44068608378
13106,161013.97889764223
256,127333.99924221293
7976,167143.88089093173
8575,161892.78222062578
7591,263525.7451622954
3204,241671.32131450725
15804,187133.42005885576
1525,319661.0136915527
9038,196126.4148247368
13628,192445.393568965
10016,192634.79174482267
10208,236671.10419129685
2008,199326.9244298466
13029,208542.86665046704
5099,126165.63745346034
9923,303179.51919225516
9461,171355.33807944672
11086,194787.6003439721
15057,234471.63066506898
10689,170096.21865196363
2053,232246.3159849794
16630,182585.25182519885
4985,167233.03136684047
13881,200204.03569946272
13225,182853.6869034345
5779,66261.6239712484
10262,180776.9665541131
10762,229201.5613178864
9513,184960.90949092802
11128,163671.28070363632
2074,282830.6067764601
933,196482.84612067035
2780,175885.21277592785
6594,107159.84991257808
15394,286044.1254518162
14863,150602.08839997437
6698,216428.63233199719
1611,248224.39560918888
174,197412.05911767125
5160,206733.9578952032
3295,351382.73835772864
4559,384860.6753625735
8254,172041.65835349108
10228,96820.62300013959
13924,138326.07096879583
15341,241829.50787589356
4353,183081.17461670435
4334,70505.31757450945
1872,170624.03037405512
7823,159245.37562250567
310,137257.44096652567
3704,251719.26222219464
11615,287991.42389706516
6605,192122.14967303065
3381,187492.0479699152
2143,136057.87468003962
3191,219521.52362606954
13980,133602.06477314077
15613,163380.00577900355
10943,258362.42706344774
9654,115460.54603818188
16053,524188.731485845
14931,220662.63969536172
8299,238133.19086449544
2147,171760.43903391354
11567,267238.84078876476
5905,135530.5243319866
11160,134496.46700976032
8275,148681.1710557948
16398,259647.15026102174
11229,218412.1019422173
10309,153932.19131086252
7340,270962.1939023485
7653,166765.02327767632
272,233819.07108214652
9831,202834.47100445908
5016,156006.0092769553
5968,67759.49764526948
796,251236.73432604008
12123,120146.5784262739
16629,189575.8164225444
2637,180127.8267002596
6194,235233.47361230807
6216,360829.0119505866
14346,194509.9773493355
6428,133844.06102203976
2891,248899.07754170478
84,179048.667717634
9260,200983.58546591277
15250,125460.34464666017
2348,203760.83687947778
10427,275128.6707094609
13230,250181.3294425995
1691,198199.51517134166
8803,124682.78112848075
5464,174528.75514777837
10559,114071.54993113727
16787,304988.84275276004
4278,161236.41499026862
6183,177075.1646632837
12775,168494.18484251713
10104,189602.42011205704
13663,266112.2358040028
9404,230484.4128792824
14724,215553.56157657155
10040,176002.43807229438
4646,191408.99780022813
4754,161215.73957176539
3310,219873.38298979562
2003,191395.86277253926
7312,209521.97954691775
10921,221174.18246306776
13419,291211.3532281231
10105,157917.41558115257
2196,370539.6132390329
12659,228851.470093153
4380,240299.44179145384
10847,154460.06012594214
10805,249745.1799209142
8709,90806.02033875452
8319,183808.93246541527
2215,178344.56400519493
7000,196712.67327000367
7701,110650.32060761863
9678,185501.46392505034
14026,220740.94568186946
7971,172786.0600501785
13734,166912.60089039293
16483,185082.85728913633
6150,210757.05175851568
2931,278013.29234767344
5418,179409.70536007342
1662,482866.21309775463
2441,215519.63922630274
669,131700.11528187006
7734,186814.2509453409
6010,263271.33924657
266,149260.2276411708
632,141736.60680630198
16221,105401.67274819201
11832,170828.16359505316
5035,111947.85332538639
37,112419.04634668157
6168,173184.3454661382
11757,179466.88509294728
8086,123451.37854873514
6529,251467.92166685176
15121,198179.64215173357
13904,145039.6168590357
3711,161399.25850557256
16563,135683.87042785657
14494,172487.08911043822
3006,209730.33189532053
15299,132066.66579338748
92,260703.1207055544
8066,197741.41885871906
16071,205867.91453423325
10662,134509.41750369687
3883,237423.50732234932
5511,127681.7036691995
2821,280948.4877290845
9570,215989.21969370937
4326,231348.57296282912
9251,240938.46384366413
9031,190906.39728867597
12689,169321.58169919602
16380,277721.17850286874
1053,234397.19970762945
4568,178879.9791854834
16140,109137.5492777354
14356,420754.05325019534
8466,182855.38765909616
15652,143056.26381369587
3285,127027.3832678666
3198,166410.43395753187
14088,438068.8532435272
2268,114394.3438485921
15472,230107.0066298293
1203,210346.47370345437
7157,332089.4986056798
6886,191480.0383914188
5083,245572.10789764428
7467,124341.73408565359
14068,231165.3065224986
2080,180351.43794329782
10865,149109.26308939027
13516,185243.67814889585
14150,191071.10809432765
7609,109549.9144792969
2144,436853.595770738
10357,203667.1694467753
2396,212900.46632256242
1526,315119.1108602966
10890,253377.2109274257
8638,474455.36776554026
6050,269182.0078909917
7639,103808.29673419302
10544,175075.96215218536
9577,191033.16800499344
13195,213966.19058389333
3484,242415.32305109693
16668,422113.2089914662
7171,183068.4686722799
8547,219458.12507989124
12735,201553.8846468304
9093,200800.5035386054
15323,271410.3917357073
14897,144888.92986246152
5135,138480.50769804075
5327,236869.49331564485
13133,265864.3687616858
1676,264827.49107190996
16296,260816.82612726977
1095,142736.52744692427
12528,155463.62271616916
7348,268906.6971146817
11663,168723.5022467864
1803,218473.43731569915
1510,229870.10250944368
16045,204369.6703266207
2900,145363.9406615334
3236,189056.40877479108
1318,245333.13783137163
14948,220685.86399798858
7840,288257.69422717794
15325,183497.58440510876
8700,159106.4032048604
15706,166440.08444657567
14449,150225.54626681068
16117,173366.8983089903
4529,179711.60624761507
11199,194117.82470428184
4052,397414.9113623718
821,208433.54311614446
68,203616.57621643582
554,106472.19881320016
452,183448.54701335976
11394,290567.1140446521
11393,192357.03321340223
9535,166697.7258042693
4024,188712.72614379108
10069,231785.78411406343
12007,154626.30238388153
12368,425918.3790131644
1259,344764.66075893264
1124,317620.1728299616
3707,194674.461533969
8767,160145.83057829278
1919,166319.2586501766
16741,152944.31281423802
6664,279919.8889371236
5688,403083.3386801261
7799,162099.082548434
14843,357727.75370808796
7532,162988.3871585906
8133,151644.60465343084
6264,347329.4581571823
4125,168723.9387755395
2410,168907.90188008352
13607,202875.62243391588
1716,255512.68484658055
1370,130397.81748438263
2273,368993.3115667187
15298,307732.5761563864
4284,254290.5086794983
12303,138588.6307014027
7808,140311.92591374295
2203,152633.52976253125
7237,137511.8260800991
15864,145088.06538711762
2844,158127.4633094985
5729,154498.36484465995
11812,414777.4391091199
1779,131952.10676772092
6442,127170.62710125746
6160,220056.78611297582
8266,199734.73221261264
9903,159520.14600308207
2867,148921.30926454303
6998,181330.19744321457
13932,171560.37022611528
12587,171486.92540836582
3611,246122.25095799574
2646,284999.7330280705
1890,160272.86874179696
860,230381.93097624756
14187,211485.15365331204
12569,274687.0695002824
1276,124745.1589292371
12025,227795.36574513643
4890,286530.4373545203
14410,305937.94857386296
10352,315631.5190114696
11407,182361.13475379514
10384,174315.76710772092
7622,308598.4450083956
12578,167420.76009561124
15820,181464.2241756552
563,196032.4989132882
15226,166128.98566297206
6396,212418.95210382395
6247,141719.64585374395
3339,160278.5853631667
10975,269997.70891237876
7475,108717.93522458767
11129,279993.2295016851
3051,251897.33260023585
10232,235950.70348049566
14106,186569.3779152213
5502,233624.3243193247
4558,69876.31875481945
4181,144499.62920419237
8426,127184.97754460343
6611,157692.04823717536
14641,135011.8014431341
15539,286791.43936715217
13119,148224.01209737847
11716,183984.09083785795
7316,229343.77545105174
7791,113747.9398478287
13034,319240.7410277381
1068,282429.0491620717
4060,159770.3339251712
10172,204324.5672850296
2591,167369.18177598374
12494,307813.94716494373
7828,309788.5635927306
15284,188414.18850497727
7947,174654.1342184448
16335,218467.46833144105
10234,339513.33559387346
2797,270095.5012354585
5341,243668.6712610259
3059,267064.7000600744
1559,70515.9049439208
15320,238837.06411932802
10284,299914.0065169349
4134,208112.9495715458
4481,239213.8418649719
7222,160826.12912948907
4062,241237.50100491333
2192,195784.71146586534
9637,176922.97270527683
16236,164112.30939520523
4272,168769.48019273102
9406,262876.8547377396
14309,241792.82403016294
1946,292659.65688856546
16235,238878.76754323163
7146,182821.41754871432
16784,226637.8715023391
349,404941.227662393
6251,163192.64560942617
5128,334813.7826871196
11718,179315.7792918969
16721,86739.13558319221
12517,217196.4150785188
15961,188451.933548376
9428,165293.82791553074
14541,148015.69532673887
10168,111656.5614289727
11270,151904.0048750494
13210,212207.6575333634
11518,168461.695016252
12612,138262.02606832533
16352,120276.90985845542
9935,118837.92553124484
15521,285278.8992520454
11482,192106.36702566492
11443,161398.97261989216
9459,234043.03769598357
9218,179854.59111156274
854,177460.5983026592
5619,139643.17882637322
9208,187662.53286792283
4391,128834.52224270515
15207,157687.55872371703
7183,187194.2387839898
16442,218641.91526409713
7936,87250.5794586109
10606,367921.8064030665
4979,150385.641193623
4854,254302.82284934892
16476,124175.74747006227
10516,160480.4059167336
16261,241896.88559010703
90,331513.91292164405
5433,179460.33205813594
14338,148080.73494361644
13487,186748.49237582443
8211,501552.96071105724
170,196561.59926552972
14051,100614.54279594019
10686,184007.29574235374
7595,349437.85802498035
6777,390979.9410597741
14661,174948.61909420686
13991,313413.45637004095
16795,168236.56974699232
2740,134955.32308847338
7368,352609.63355976786
2413,241484.86037441654
1852,490384.65886810503
15200,296619.35454996646
8467,316600.47474211326
16379,259138.65880283606
3375,180864.92689510045
5945,488889.1001541734
2641,187308.6118253513
2837,346141.7176513654
3498,231467.39794142556
10876,164978.32378928925
1285,221260.39811998213
9285,239585.8053813901
4015,324035.9528316639
2526,190878.6724503306
7814,206500.2648200134
7117,231711.76891236243
12359,121636.05505311058
3303,266379.7082753921
13874,181978.72851203842
5484,179454.41077825648
15067,157014.4433891869
12639,228719.41461761048
3388,243116.01544353235
4256,206773.01620418445
15738,199964.5455399275
14049,161840.8351917512
15780,168695.69192969592
9564,175694.43645768773
11910,198690.3052498387
11315,204817.8927238614
1733,147787.96193170274
3910,374351.9303818356
7552,490405.50848519185
254,231302.9174856622
5222,232062.55535911015
8314,238688.7138201836
16743,249121.94648410502
10335,119961.99165711194
8226,294213.0957049221
12254,234127.84456176183
13152,201446.9049317553
15020,194829.0400301296
16349,221566.5343513743
11924,168370.00001684693
12543,178331.22003191593
14114,216501.98615637055
12318,275125.63366098615
15383,180314.60393846297
6679,179233.01097540144
635,177889.1021357154
15993,253110.8142815092
11375,194846.7009741266
11216,188631.32732023334
15401,222275.96050585783
11301,133324.08880344205
13804,286736.47276405507
10839,204517.94597986163
1588,332598.7363794294
3596,193787.58280326592
5816,183434.84432114652
8099,142061.1282717736
6551,197320.5719680198
14075,486279.90178823035
13431,213374.7787543074
9481,316045.1755234776
5295,159332.5907161448
15859,323514.1841598598
10634,365106.5634013488
444,201896.66516949283
11686,251581.1379898603
1213,202346.0255698932
13970,150183.39561181504
6849,466716.7654198717
9911,214507.78794820065
5649,167447.61704877985
7184,334223.8451302984
5877,280640.0338002236
1655,232784.24567815464
15301,201736.20181788105
12389,274813.9788165203
5241,266423.9577263867
7048,166281.93554235357
10574,155176.61884709835
8593,154203.65038664173
4752,176021.8220932112
14663,191419.33655111014
10994,247057.9979619642
87,76552.16384873557
5132,125932.38748772806
6372,400783.4471023972
7411,270872.01997186255
3319,243243.0061180078
9355,127968.52509501734
5139,280214.9374924815
56,246630.32676229868
3249,186777.10092184524
5047,76240.53122220284
13238,309946.3380190941
2190,269029.01685584337
15599,173630.71291694473
6542,156843.01695235664
1968,181350.88452779694
5630,164861.67634185858
9157,233582.6482435867
789,213239.88223222105
1413,274085.9108133568
12514,279238.55334371683
13459,144316.08358135348
1345,227865.5526469181
4034,207864.47793284495
15169,150582.6352574376
6770,236014.7949130451
3334,177556.34316258042
12998,165748.21924817294
15870,222820.25421676366
1871,162716.95304500684
5770,150444.6977325715
13196,105674.1953806669
7633,207423.09898387254
10699,224694.0766255204
15470,205763.15572541667
1903,388831.0737344083
13860,280830.5410531284
7649,153038.8863306118
11043,187544.94778571292
2922,230569.74819316817
7538,404756.0878824591
9477,115152.9768219203
117,511489.3377566299
1457,229486.62471842556
7082,171061.28060606707
3053,264303.2363235792
12522,123227.19380518462
5744,429543.2726788481
13566,301490.050505763
1464,132634.31936549506
3852,125562.00047358111
9557,251100.0850515369
14719,450285.3810736793
13978,133299.98878837447
3286,151143.90151659635
13019,275791.9329156194
1421,137925.93866955786
13502,175798.2136560623
14811,116677.10938089511
9297,292824.2456938994
7749,349621.4280484536
16555,140635.34222463504
14576,192413.82209471858
12766,141451.97714558436
4679,147359.95410797046
10033,190696.44372829437
11231,287849.43207721633
15112,146197.62120869366
10617,188023.28959446013
2175,182450.21623383585
16502,438420.65649336757
10106,204677.99117991197
12561,153059.05931385534
15907,339894.6944625672
8069,120608.73501859185
8316,127141.2885387958
12343,240901.23234758992
12092,174375.1529234767
1527,183172.0523957729
10010,209155.46559789448
655,98497.59870450373
10549,157331.99098420548
3248,118116.98424603013
13499,259759.50123721382
14959,208371.50069336797
6070,156070.46745847433
11360,306704.6731934608
12102,193621.68490321675
11870,400002.1937394511
3713,132986.07539542823
3230,149820.34045249835
7742,250270.36632568864
15092,329289.66684682475
8728,313544.5398404481
3386,140979.9581678287
9409,152239.97944458292
16545,257589.03946086267
3127,176504.69468771564
11344,181802.31748524637
2112,196343.37991361888
7310,216123.80479562108
6313,225490.20921119722
3681,366121.1303043063
5114,353109.9584960168
270,158372.9642673154
14350,183310.58534895306
12223,329277.3568452755
1066,160257.7806771212
16116,376824.3291376037
11410,480391.1921905353
4088,152239.49461771824
5956,171407.27273996602
14669,161155.9851360587
13871,142432.6751058858
4126,244410.88445940887
12114,214703.86191117112
16607,161457.59505773458
4266,225524.13532105944
13518,200261.86777010883
11856,294299.49902556516
3885,246023.9946304076
8891,171642.3024882231
4964,185956.39508079403
7696,187771.32817181986
6894,115225.03525667783
9766,187437.88426502852
4800,154857.0812664754
2840,179621.22832150047
4743,181802.85076281038
13562,434938.5428939427
8301,205870.69244273313
5405,175925.70420786904
1535,160960.01212386214
9073,127480.41529943806
1698,324012.8097393374
12262,241521.6100964048
6794,178596.36414700813
12701,182378.92701890008
8432,169230.2075478869
13540,136780.90431930736
8629,151683.66856691256
1440,180562.3188040745
8596,205375.353118263
9575,284116.5798176644
14976,103317.5250070679
3149,239042.7371752633
5157,168852.06037390023
10748,172710.02941229357
9719,365493.8461149231
6376,191255.57198775184
9733,169150.97097034878
4749,228496.32992014743
4994,426071.78780477855
538,179645.5616074694
5512,135691.0776252831
9778,139162.6310490692
9761,142383.36251256522
3174,483174.26777506707
13429,183962.20634759462
10467,69561.68874049268
14129,191098.49265418883
13608,183542.07951361107
11106,150589.81251168676
12048,167781.27108784916
1054,315698.02240953257
3582,228961.62767395147
1566,144978.99537806105
11529,161517.45504488537
11859,146080.62115780648
10582,147322.7111614535
14907,452237.9888509234
14039,172205.45640958712
10489,194431.41718735607
3331,316701.61693758593
10153,239942.63140398936
5271,170020.97110909616
11871,407406.205197783
776,122556.5654134047
3994,140463.41751218683
9433,72386.9755897735
14275,144853.75429037865
8030,262714.3798981849
8169,265506.95097264793
8053,188234.02406012733
4822,183513.63884764418
13197,230799.1429491325
13634,288541.2718013743
8951,171017.0403009641
12176,263454.87178143044
15471,141231.30402080494
14962,165489.70123444978
12512,138377.61710029334
8697,525248.3517714057
7095,223379.2000664244
13639,197773.4760707557
16660,190507.01813083942
5848,145892.88809119875
5386,177811.2122677
10880,291690.2798060284
3954,179360.67993477834
13426,174766.9592911212
5966,208130.47250073068
16315,326376.4535754618
7455,202496.39247328154
11071,237044.75501037756
14740,218776.52467529042
16087,185664.87112691332
8931,310870.03615968284
15289,160357.49776406717
16089,247267.09188155114
12128,184436.76514755993
4724,213697.1735944054
8585,211548.99995451712
7188,233090.54090220638
5423,254081.12236821718
10488,192810.58159489906
5980,211103.73564479063
8376,230739.93879959022
12397,148216.5092329877
16496,227003.37286113758
4891,245041.76362790822
9710,147578.30722781149
6339,182649.78188070894
244,213674.19065078464
5002,248285.5628963128
5358,183741.19805176684
7636,153417.91183740678
9361,308441.4122842851
3601,109475.40741756005
15755,155906.9834827975
172,185511.82604587873
3037,316071.12125626154
577,257640.49842080157
3607,174478.71239583017
2515,112144.61325943992
10413,151095.45374793356
10511,215401.51800089912
4637,408919.1573020169
12736,283402.39428074076
9534,221830.08362152203
11641,175268.46525189502
10419,267053.83716109925
15313,206963.0127802998
14915,191461.2266046266
12409,363018.1981770203
9405,133187.9885672921
14066,215686.62862129763
14108,196892.1359187149
11931,230883.57061868496
11464,272687.2799672643
926,148926.80818379892
11190,220444.15804267584
10260,182834.41754309792
12712,198533.71104984998
1234,225178.86297047202
11608,103405.75949684907
3776,258607.9446882123
4881,204664.51277621562
10266,197648.84032169866
3262,245876.12709959256
3576,314814.2198613396
16604,517802.484091821
8041,197436.41724938902
10691,239363.85470748282
8357,188001.00403360053
11661,147644.30222062842
4453,243083.65723319867
15936,220494.74695062358
8463,236818.86947465164
15770,212626.29405132684
466,167253.07092759255
14965,88206.74224870194
11227,168216.96332312602
9894,271610.84877201944
11746,198155.95337652107
4118,146926.53640906993
756,354791.8066992482
15589,188737.9130314234
109,375582.25309474487
5778,220590.34314875165
1731,89497.21178176015
3450,148132.57315953838
2961,220063.3585468027
222,180366.63128235895
11454,286036.36879179865
7339,186351.53927100598
12096,106052.35777871823
14074,214336.9025339322
4058,320866.9405573118
6603,249667.10851637507
3289,119478.6774670162
16681,317622.31949755305
8200,343868.7618073813
3343,235438.13004738223
7802,185587.75892057066
2082,384049.781418065
217,257932.16743714554
1720,180185.94895348998
7224,237320.50064900983
6176,133588.63020253685
12571,239295.41774023316
16666,384193.7856516294
8908,188409.6736606071
6914,173137.20093987157
5428,207984.24973373444
381,178054.54925117068
3991,194077.2373218455
16365,229286.37036045972
1046,216390.71065341795
391,149647.37329570262
9212,301872.5494786806
3022,192311.64593752436
9961,113459.72417131523
6764,216751.61113363536
7720,162569.15253095902
4809,225802.12931890873
8877,325998.20414792607
7817,197599.700696527
10614,112847.77571969731
5553,218929.6742745699
16488,138628.1010067169
11002,172408.4991196678
13592,311248.01681539224
15050,231605.31124495252
13553,267069.76146637934
9041,222189.50363509715
5461,472511.6894527237
16274,442288.9729904874
2138,129592.87333710415
6245,164901.1696152325
8245,162475.77466757287
6491,210457.4748129762
13218,186276.02096144223
13101,103242.17526422713
10462,145363.44270264896
4079,185542.9500438816
1506,512295.3769684313
14107,126911.58456572428
12215,273994.88707582024
11576,398645.0932107279
10567,235476.1593364848
12713,207419.45824235995
1468,487596.7641188867
2549,263252.26923574856
4172,235010.84684396966
12380,226654.59888749587
3513,102635.6037274468
8165,284272.8897815811
1127,197751.04089732128
14601,440119.2907261864
15526,317529.2824288645
986,234562.79162983462
14968,249243.0860806511
9348,177437.88577458324
6317,253335.99586086322
7497,91093.013677114
5079,336256.30427335046
528,180302.4688648845
10964,161532.37091747558
5812,307445.73028481466
11022,210249.28310598465
16251,142369.87626765177
5863,116423.85373157273
8664,215070.5484735659
5396,166896.89998757222
6917,250882.2183561571
12776,127707.18609706449
473,255882.8529385607
13333,229624.39561659063
13023,183392.4113631967
7357,238867.29623278414
10955,464453.9504387446
11914,328309.0892793848
12535,261460.23039285635
11205,123218.23535787912
13209,187150.1338545693
16119,264101.4961955404
2174,236260.30865352845
4834,171617.86846404042
10151,178779.887508327
5584,210131.35508615422
6672,217523.18706052908
12858,277836.7494944822
5106,181902.70439551456
8884,188815.43360041096
13766,159306.37851711578
12556,123823.67697684825
12910,214429.4495044244
6258,124660.01635818715
7100,243109.5533483879
1793,189469.20275494925
3335,177976.31262268402
12835,193935.65549515982
10591,149873.2708891246
15707,301278.3790817768
16389,170548.55126759442
7440,391445.7126042835
6293,172559.44137694157
3937,195776.58406250546
16527,187802.0403087229
5102,282128.7698878004
10734,244929.4605282114
7986,159308.54287437358
6495,98001.79179954843
9571,238391.33648907483
5131,194226.50957681044
10761,306905.09897355235
143,402346.546473198
13829,178194.49298883651
13662,241017.60482810397
1771,151762.81620363935
5448,189168.84119301243
8594,175153.1634391358
12038,223864.14769619703
16471,156196.57889038848
16764,147873.70556902897
1282,157079.89574910197
15101,272987.74548714585
9473,140870.22065210395
2324,326568.89884116827
14448,239826.92465864206
6000,71568.3216743238
2077,133231.25200829157
12960,249854.0320660595
15837,207753.8188733296
8805,235055.69944121529
9987,244386.41488514567
1580,310355.8836462794
11089,127990.36947844623
10926,218761.66078602965
12773,437817.4464281985
6490,292701.07881108596
10858,127018.05899332382
2831,121089.71543576873
16326,155934.72787828147
371,175517.71805749394
8852,183512.82945706372
6713,293007.8763130623
4230,213827.28924576807
3639,217846.12753203834
3642,203982.38303834398
5149,196744.400425422
2861,189878.26136689636
13300,85285.25579399192
2807,331946.64471070294
5919,103962.12020012917
12716,525590.2435333474
4271,248504.71838412204
16055,241272.3945179349
3747,218794.70241081103
5857,217751.13253408755
6884,320196.9843905455
16027,267928.7728942532
3512,293351.1745575543
5181,173538.17937686993
16732,267178.482631885
1908,181536.6072740529
12082,172347.94159231713
7286,133527.66451636376
8216,129121.88746101497
6929,339872.43998839415
3950,320092.43656011746
12479,177480.84013289673
877,146767.0167512224
1366,187891.50683496753
384,132140.5435009864
5767,211161.4332174092
6910,162549.76442302918
187,186526.9124909065
10164,361529.6300109794
8603,227058.33385014374
15834,195783.62734260384
3078,123475.8778449832
3479,247814.34354828775
6671,225375.85750353985
6078,148012.5373248011
16271,111872.8388222758
16191,170964.48849293392
11544,183361.30998863588
7781,181976.25605891942
14918,256593.70072195274
6238,180375.32153718322
12989,221499.93449806233
11907,222886.43064205718
9696,148185.25383844812
14084,309430.11688653607
3895,170516.48962126925
4367,185558.43349736938
8453,69424.12095666703
7638,329834.66575486056
8373,248243.07557176356
4674,194200.6334396182
15787,152396.05762431546
5903,208848.24939911047
13679,206232.27288615901
9018,356536.4601035529
15823,295290.64314644487
13289,148511.2091013929
9896,192568.87224575298
14436,184852.99347442694
5547,241747.13297391203
4048,386519.6812489185
16579,199307.13594816907
8550,192261.14033012112
9385,264486.014140738
5242,158795.69559690935
31,195765.6061816199
6144,292801.0749659348
3990,201046.98282326566
2523,87077.6957258798
12608,276664.58580558584
7234,183366.57430384684
15264,203323.25054053508
9623,207518.84952622248
3161,315177.81182896724
7425,96744.47140915408
13021,313254.8611146676
4044,150740.39003861314
15411,293536.37270316476
979,288350.12532356597
5514,293536.37270316476
4817,170018.6852205242
2115,182993.79115936445
10571,248065.5765622798
8992,190498.46683998447
15546,183313.02692830277
11359,134135.43198458228
11972,182455.430728408
12838,166123.22460557448
5948,126067.81851911049
422,321094.8082269769
4855,144186.92050538
16197,119166.59401239901
8926,457300.9081366223
5703,183044.06622867138
8848,212849.53846995064
7039,306982.74969846994
3806,167258.61640158045
15154,235251.07777982688
13132,157502.29608953974
7438,207291.55912375028
4398,193343.25169613326
2440,193753.75239969612
3751,157512.691190011
1476,193223.21717120707
2264,287954.8238699418
16444,183002.72001490727
10704,158736.1764835402
4033,149543.38323098217
4508,113770.89858594857
16290,237469.90847912853
10387,217752.24312285788
5457,151070.99709182413
4910,273887.16834394034
7451,201324.3784341058
10732,177352.14042533463
8015,129249.85820934639
6148,187100.14149655774
5892,244648.98043538665
7825,221085.43999911507
6851,223293.62144545408
6633,214088.50522932212
2139,296692.63081118785
10213,296706.934401936
2830,222229.59940991516
13907,137663.41285046705
15897,386344.2010394774
8311,200651.5890400315
14230,188059.9938955055
3878,196267.80419977813
13732,182074.13235174338
12110,174424.49514014923
10675,326227.9630546911
12946,133570.4150317388
16754,202800.37284658835
4394,258181.37152660923
16728,175317.61052500058
14378,335871.1706328159
9949,179831.08915031023
994,187953.75392657454
13258,153097.1628976578
5883,331287.6356042555
6933,395072.21586742694
13193,226213.5382700432
13286,158440.69038233752
13407,399331.5208008862
7512,117442.77263757275
7221,195108.80123149086
14428,156173.86084055185
1740,204185.03875300774
3,136722.63325253723
12952,233442.34618833137
11537,141740.8253627532
2558,137313.97556151228
14081,248137.74026435363
3517,251825.11280662223
7149,233893.0407596879
15777,115245.79628166139
8995,253629.44627731302
826,250076.44194611796
509,330637.07132495684
14875,307776.0638280034
6591,193535.99074192348
11283,109197.67491804062
9897,239609.77559289365
14902,200084.73268893905
14291,149583.5175993012
3162,228665.48540740483
4206,184796.1339060267
11580,195277.40530967334
2007,206972.13469672477
14939,173266.65545516918
13572,174864.74469340558
